CallNumber,Author,Title,ISBN,PubName,PubYear
E 163 Bus, Richard L. Bushman,The refinement of America : persons; houses; cities ,9780394550107; 0394550102,Knopf,1992
E 163 Cha, F. J. Chastellux,Travels in North America in the years 1780; 1781 and 1782 ,,U of North Caroli P,1963
E 163 Com, Henry Steele Commager,The empire of reason : how Europe imagined and America realized the enlightenment ,9780297774211; 0297774212,Doubleday,1977 et
E 163 Cre, M. G. S. J. Crevecoeur,Letters from an American Farmer ,,Dent,1912
E 163 Cre, M. G. S. J. Crevecoeur,The divided loyalist : Crevecoeur's America ,,Folio Society,1978
E 163 Cre, Michel Guillaume St. John de. Crevecoeur,More letters from the American farmer : an edition of the essays in English; left unpublished by Crevecoeur ,9780820315997; 0820315990,U of Georgia P,1995
E 163 Cre, H. C. Rice,Le cultivateur americain : etude sur l'oeuvre de Saint John de Crevecoeur ,,Champion,1933
E 163 End, H. C. Rice,The end of Anglo-America : historical essays in the study of cultural divergence ,9780719030772; 0719030773,Manchester UP,1991
E 163 Fli, Jay. Fliegelman,Prodigals and pilgrims : the American revolution against patriarchal authority; 1750-1800 ,9780521237192; 052123719X,CUP,1982
E 163 Gre, E. B. Greene,The Revolutiory Generation; 1763-1790 ,,Macmillan,1943
E 163 Gre, Jack P. 1931- (Jack Phillip) Greene,Imperatives; behaviors; and identities : essays in early American cultural history ,9780813914060; 081391406X,UP of Virginia,1992
E 163 Han, Oscar Handlin,A Restless People : Americans in Rebellion; 1770-1787 ,9780385061025; 0385061021,Anchor P,1982
E 163 Mey, D. H. Meyer,The democratic enlightenment ,9780399116865; 0399116869,Putm,1976
E 163 Mir, F. Miranda,The new democracy in America : travels of Francisco de Miranda in the United States; 1783-84 ,,U of Oklahoma P,1963
E 163 Spu, Paul Merrill. Spurlin,The French Enlightenment in America : essays on the times of the founding fathers ,9780820307213; 0820307211,U of Georgia P,1984
E 1630 EUR, Paul Merrill. Spurlin,European disunion : between sovereignty and solidarity ,0230367739; 9780230367739,Palgrave Macmillan,2012
E 164 Abr, Paul Merrill. Spurlin,Abroad in America : visitors to the new tion 1776-1914 ,9780201000313; 0201000318,Addison-Wesley,1976
E 164 Ada, Henry Adams,The United States in 1800 ,,Cornell UP,1955
E 164 Ber, John Berrd,Retrospections of America; 1797-1811 ,,Harper,1887
E 164 Bre, Samuel. Breck,Recollections of Samuel Breck; with passages from his note-books; 1771-1862 ,,Porter,1877
E 164 Bri, J. P. Brissot,New travels in the United States of America; 1788 ,,Harvard UP,1964
E 164 Ell, J. J. Ellis,After the Revolution : Profiles of early American Culture ,9780393012538; 0393012530,Norton,1979
E 164 Eur, J. J. Ellis,The European traveller in America : contained in three letters to his friend in London.,,Hall,1972
E 164 Fos, A. J. Foster,Jeffersonian America : notes on the United States of America collected in the years 1805-6-7 and 11-12 ,,Huntingdon Library,1954
E 164 Gre, R. W. Griswold,The republican court or American society in the days of Washington ,,Appleton,1854
E 164 Hof, Peter Charles Hoffer,Revolution and regeneration : life cycle and the historical vision of the generation of 1776 ,9780820306674; 0820306673,U of Georgia P,1983
E 164 Ken, Roger G. Kennedy,Orders from France : the Americans and the French in a revolutiory world; 1780-1820 ,9780812213287; 0812213289,U of Pennsylvania P,1990
E 164 Kro, J. A. Krout,The completion of independence; 1790-1830 ,,Macmillan,1944
E 164 Lar, Jack. Larkin,The reshaping of everyday life; 1790-1840 ,9780060916060; 0060916060,HarperPerennial,1989
E 164 MAR, Timothy Marr,The cultural roots of American Islamicism ,0521852935; 9780521852937; 052161807X; 9780521618076,Cambridge University Press,2006
E 164 MOR, M. L. E. 1750-1819. (Médéric Louis Elie) Moreau de Saint-Méry,Moreau de St Mery's American journey (1793-1798) ,,Doubleday & Co,1947
E 164 MOR, Dane Anthony Morrison,True yankees : The South Seas and the discovery of American identity ,1421415429; 9781421415420,Johns Hopkins University Press,2014
E 164 New, Dane Anthony Morrison,America and the world : diplomacy; politics; and war ,9780815304449; 0815304447,Garland,1991
E 164 New, Dane Anthony Morrison,American culture; 1776-1815 ,9780815304470; 0815304471,Garland,1991
E 164 New, Dane Anthony Morrison,American society; 1776-1815 ,9780815304463; 0815304463,Garland,1991
E 164 New, Dane Anthony Morrison,Congress and the Confederation ,9780815304395; 0815304390,Garland,1991
E 164 New, Dane Anthony Morrison,Establishing the new regime : the Washington administration ,9780815304425; 0815304420,Garland,1991
E 164 New, Dane Anthony Morrison,Federalists and republicans ,9780815304432; 0815304439,Garland,1991
E 164 New, Dane Anthony Morrison,Ratifying; amending; and interpreting the Constitution ,9780815304418; 0815304412,Garland,1991
E 164 New, Dane Anthony Morrison,State and local politics in the new tion ,9780815304456; 0815304455,Garland,1991
E 164 New, Dane Anthony Morrison,The Federal Constitution ,9780815304401; 0815304404,Garland,1991
E 164 New, Dane Anthony Morrison,The Revolution in American thought ,9780815304364; 0815304366,Garland,1991
E 164 Nye, Russel B. 1913- (Russel Blaine) Nye,The cultural life of the new tion; 1776-1830 ,,Hamilton,1960
E 164 SMI, Carroll. Smith-Rosenberg,This violent empire : the birth of an American tiol identity ,0807832960; 9780807832967,Published for the Omohundro Institute of Early American History and Culture by University of North Caroli Press,2010
E 164 She, C. H. Sherrill,French memories of eighteenth-century America ,,Scribner's,1915
E 164 Smi, Barbara Clark. Smith,After the Revolution : the Smithsonian history of everyday life in the eighteenth century ,9780394543819; 0394543815,Pantheon Books,1985
E 164 WOO, Gordon S. Wood,Empire of liberty : a history of the early Republic; 1789-1815 ,0195039149; 9780195039146,Oxford University Press,2009
E 164 Wel, I. Weld,Travels through the states of North America ,,Johnson Reprint,1968
E 165 Ber, Max Berger,The British traveller in America; 1836-1860 ,,Smith,1964
E 165 Che, M. Chevalier,Society; manners; and politics in the United States : letters on North America ,,Smith,1967
E 165 Cob, William Cobbett,A year's Residence in the United States of America ... ,,Southern Illinois UP,1964
E 165 DIC, Charles Dickens,American notes : Pictures from Italy and A child's history of England ,,Chapman & Hall,date of publiation not identified
E 165 Fis, C. R. Fish,The rise of the common man; 1830-1850 ,,Macmillan,1927
E 165 Gru, F. J. Grund,Aristocracy in America : from the sketch-book of a German nobleman ,,Harper,1959
E 165 Gru, F. J. Grund,The Americans in their moral; social; and political relations ,,Johnson Reprint,1968
E 165 Hal, Margaret Hunter Hall,The aristocratic journey : being the outspoken letters of Mrs. Basil Hall written during a fourteen months' sojourn in America; 1827-1828 ,,Putm,1931
E 165 Ham, T. Hamilton,Men and manners in America ,,Johnson Reprint,1968
E 165 Mar, Frederick Marryat,A diary in America : with remarks on its institutions ,,Knopf,1962
E 165 Mar, Harriet Martineau,Retrospect of western travel. 2v in 1 ,,Dover,1956
E 165 Mar, Harriet Martineau,Society in America ,,AMS P,1966
E 165 Mar, Harriet Martineau,Society in America ,,Doubleday,1962 et
E 165 Mat, Jean V. Matthews,Toward a new society : American thought and culture; 1800-1830 ,9780805790528; 0805790527,Twayne,1991
E 165 Nor, Anne. Norton,Altertive Americas : a reading of antebellum political culture ,9780226595108; 0226595102,U of Chicago P,1986
E 165 PIE, George Wilson Pierson,Tocqueville in America ,0801855063; 9780801855061,Johns Hopkins University Press,1996
E 165 Per, Lewis Curtis. Perry,Boats against the current : American culture between revolution and modernity; 1820-1860 ,9780195060911; 0195060911,OUP,1993
E 165 Pop, U. Pope-Hennessy,Three English women in America ,,Benn,1929
E 165 Pro, G. E. Probst,The happy republic : a reader in Tocqueville's America ,,Peter Smith,1968
E 165 REI, Benjamin. Reiss,The showman and the slave : race; death; and memory in Barnum's America ,9780674006362; 0674006364,Harvard University Press,2001
E 165 Rie, R. E. Riegel,Young America; 1830-1840 ,,U of Oklahoma P,1949
E 165 Roy, A. Royall,Sketches of history; life and manners; in the United States; by a traveller ,,Johnson Reprint,1970
E 165 Toc, G. W. Pierson,Tocqueville in America ,,Doubleday,1959
E 165 Toc, Alexis de Tocqueville,Journey to America ,,Faber,1959
E 165 Tro, Frances Milton Trollope,Domestic manners of the Americans ,,Knopf,1949
E 165 Try, W. S. Tryon,My tive land : life in America; 1790-1870 ,,U of Chicago P,1961
E 165 Wel, R. Welter,The mind of America; 1820-1860 ,9780231029636; 0231029632,Columbia UP,1975
E 165 Wri, F. Wright,Views of society and manners in America ,,Harvard UP,1963
E 166 Ant, F. Wright,Antebellum American culture : an interpretive anthology ,9780669014761; 0669014761,Heath,1979
E 166 Bir, Isabella L Bird,The Englishwoman in America ,,U of Wisconsin P,1966
E 166 Bod, Carl Bode,Midcentury America : life in the 1850s ,9780809305629; 0809305623,Southern Illinois UP,1972
E 166 Bod, Carl Bode,The atomy of American popular culture; 1840-1861 ,,U of California P,1959
E 166 Bra, E. D. Branch,The sentimental years; 1836-1860 ,,Hill and Wang,1965
E 166 Bre, F. Bremer,America of the fifties : letters of Fredrika Bremer ,,American-Scandivian Foundation,1924
E 166 Bre, F. Bremer,The homes of the new world : impressions of America ,,Johnson Reprint,1968
E 166 Col, A. C. Cole,The irrepressible conflict; 1850-1865 ,,Macmillan,1934
E 166 Dic, E. Dicey,Spectator of America ,9780575014015; 0575014016,Gollancz,1972
E 166 Gal, Robert Lee. Gale,A cultural encyclopedia of the 1850s in America ,9780313285240; 0313285241,Greenwood P,1993
E 166 Mur, H. A. Murray,Lands of the slave and the free; or; Cuba; the United States and Cada ,,Routledge,1857
E 166 Nye, Russel B. 1913- (Russel Blaine) Nye,Society and culture in America; 1830-1860 ,,Harper,1974
E 166 Pai, A. Pairpoint,Uncle Sam and his country; or; Sketches of America; in 1854-55-56 ,,Simpkin,1857
E 166 Pie, F. H. Piercy,Route from Liverpool to Great Salt Lake Valley ,,Harvard UP,1962
E 166 SMI, Matthew Wilson Smith,Listening to nineteenth-century America ,9780807826577; 080782657X; 9780807849828; 0807849820,University of North Caroli Press,2001
E 166 Sar, D. F. Sarmiento,Travels in the United States in 1847 ,9780691046020; 0691046026,Princeton UP,1970
E 166 Tro, Anthony Trollope,North America ,,Knopf,1951
E 167 Aar, Daniel Aaron,Men of good hope : a story of American progressives ,,OUP,1951
E 167 Bee, Catharine Esther Beecher,The American woman's home : or; Principles of domestic science ; being a guide to the formation and maintence of economical; healthful; beautiful; and Christian homes ,,Ford,1869
E 167 Bee, Thomas Beer,The mauve decade : American life at the end of the nineteenth century ,,Knopf,1926
E 167 Bur, J. D. Burn,Three years among the working-classes in the United States during the war ,,SmithElder,1865
E 167 Com, Henry Steele Commager,The American Mind : an Interpretation of American Thought and Character since the 1880's ,,Yale UP,1950
E 167 Dix, W. H. Dixon,New America ,,Hurst,1869
E 167 Fre, Edward A. 1823-1892. (Edward Augustus) Freeman,Some impressions of the United States ,,Holt,1883
E 167 Gin, R. Ginger,American social thought ,,Hill & Wang,1961
E 167 Gre, Horace Greeley,An overland journey from New York to San Francisco in the summer of 1859 ,,Macdold,1965
E 167 Hay, Samuel Pfrimmer. Hays,The response to industrialism 1885-1914 ,9780226321639; 0226321630,U of Chicago P,1995
E 167 Kin, Moses King,King's handbook of the United States ,,Moses King Corporation,1892
E 167 Mar, W. G. Marshall,Through America : or; nine months in the United States ,,Low,1882
E 167 McA, W. McAllister,Society as I have found it ,,Cassell,1890
E 167 Nev, Allan Nevins,The emergence of modern America; 1865-1878 ,,Macmillan,1927
E 167 Off, Jacques Offenbach,Orpheus in America : Offenbach's diary of his journey to the New World ,,India UP,1957
E 167 Pri, Archibald Philip Primrose Rosebery,Lord Rosebery's North American jourl; 1873 ,,Sidgwick,1967
E 167 Rus, William Howard. Russell,My diary; North and South ,9780877225225; 0877225222,Temple UP,1988
E 167 Sal, George Augustus Sala,America revisited : from the Bay of New York to the Gulf of Mexico and from Lake Michigan to the Pacific ,,Vizetelly,1882
E 167 Sau, W. Saunders,Through the light continent : or; The United States in 1877-8 ,,Cassell,1879
E 167 Sch, Arthur M. 1888-1965. (Arthur Meier) Schlesinger,The rise of the city; 1878-1898 ,,Macmillan,1933 et
E 167 Smi, Henry sh. Smith,Popular culture and industrialism; 1865-1890 ,,New York UP,1967
E 167 Tre, C. P. Trevelyan,Letters from North America and the Pacific; 1898 ,,Chatto,1969
E 167 Web, Beatrice Webb,Beatrice Webb's American diary; 1898 ,,U of Wisconsin P,1963
E 168 ANT, Mary Antin,The promised land ,0136011411; 9780136011415,Prentice Hall,2007
E 168 All, F. L. Allen,Since yesterday : the nineteen-thirties in America; September 3 1929- September 3 1939 ,,Harper,1940
E 168 All, F. L. Allen,The big change : America transforms itself; 1900-1950 ,,Harper,1952 et
E 168 Ame, F. L. Allen,American home life; 1880-1930 : a social history of spaces and services ,9780870497599; 0870497596,U of Tennessee P,1992
E 168 Amo, C. Amory,The last resorts ,,Harper,1952
E 168 Ant, Mary Antin,The promised land ,9780405128189; 0405128185,Ayer,1987
E 168 BAN, Martha. Banta,Taylored lives : rrative productions in the age of Taylor; Veblen; and Ford ,9780226037011; 0226037010; 9780226037028; 0226037029,University of Chicago Press,1993
E 168 Bro, D. W. 1900-1974. (Denis William) Brogan,U.S.A. : an outline of the country; its people and institutions ,,OUP,1941
E 168 Bus, K. G. Busbey,Home life in America ,,Methuen,1910
E 168 Cla, J. P. 1935-2020. (John Pepper) Clark-Bekederemo,America; their America ,,Andre Deutsch,1964
E 168 DOS, John Dos Passos,State of the tion ,,Houghton Mifflin,1944
E 168 Dav, Richard Harding. Davis,The West from a car-window ,,Harper,1892
